date,floor,garage,image_urls,images,link,m2,off,price,rooms,title 
05-11-2018,3ª,0,https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/f6/51/31/581867513.jpg,"[{'url': 'https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/f6/51/31/581867513.jpg', 'path': 'full/35635892a3440fd5b82ce90e6950d32e670dfce4.jpg', 'checksum': 'c842c862bfa0e95c0be909050a658bd2'}]",https://www.idealista.com/inmueble/81665058/,177,0,990000,3,"Piso en Les Tres Torres, Barcelona"
05-11-2018,3ª,1,https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/a9/38/25/594186801.jpg,"[{'url': 'https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/a9/38/25/594186801.jpg', 'path': 'full/442a5f919c3bc446ba347c4d3552a04daca65476.jpg', 'checksum': 'f2057742ad306d6e4ecb3e1fdd4367b6'}]",https://www.idealista.com/inmueble/82247510/,180,0,897000,4,"Piso en Sant Gervasi - La Bonanova, Barcelona"
05-11-2018,1ª,0,https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/fc/18/bc/593278743.jpg,"[{'url': 'https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/fc/18/bc/593278743.jpg', 'path': 'full/10d1ccdaed450a6e184cc97d517086a8fed2e8e0.jpg', 'checksum': '9f4bc3f784783d6f515c01ec6fcc7dab'}]",https://www.idealista.com/inmueble/82199717/,60,0,275000,2,"Piso en El Raval, Barcelona"
05-11-2018,3ª,0,https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/bf/06/38/590118466.jpg,"[{'url': 'https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/bf/06/38/590118466.jpg', 'path': 'full/577994ec403ad31835142753d01fcc7531da03dd.jpg', 'checksum': 'f2489438db7e8baac76fb65480999210'}]",https://www.idealista.com/inmueble/82036674/,145,0,695000,4,"Piso en La Maternitat i Sant Ramon, Barcelona"
05-11-2018,,0,https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/5d/ae/17/587553847.jpg,"[{'url': 'https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/5d/ae/17/587553847.jpg', 'path': 'full/933d2dbf28f12a5e9c6ede73a239214b675cd950.jpg', 'checksum': '457a35d17129cc0cc98d669994c58b27'}]",https://www.idealista.com/inmueble/81912983/,240,0,1530000,4,"Piso en Sant Pere - Santa Caterina i la Ribera, Barcelona"
05-11-2018,6ª,1,https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/53/b3/db/586505633.jpg,"[{'url': 'https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/53/b3/db/586505633.jpg', 'path': 'full/12276129555caec409194038ebcd062e31945407.jpg', 'checksum': 'ed953564d8e613a7234fafa0e0145a9b'}]",https://www.idealista.com/inmueble/81865138/,117,0,700000,3,"Piso en avenida icaria, 153, La Vila Olímpica del Poblenou, Barcelona"
05-11-2018,6ª,0,https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/b6/68/7d/586393818.jpg,"[{'url': 'https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/b6/68/7d/586393818.jpg', 'path': 'full/a12613ee614490e71d544d36e88697104dcb323c.jpg', 'checksum': '8e30d27ec713ba68a66ff6a3b2e75f29'}]",https://www.idealista.com/inmueble/81859326/,194,0,2100000,3,"Ático en El Putxet i el Farró, Barcelona"
05-11-2018,,0,https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/88/8c/67/583307150.jpg,"[{'url': 'https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/88/8c/67/583307150.jpg', 'path': 'full/824721197d9acc5bf20598948ca11e895220d262.jpg', 'checksum': '689f1f67d33ff7e06815e59b69945135'}]",https://www.idealista.com/inmueble/81731802/,380,0,1850000,6,"Casa rural en Vallvidrera - El Tibidabo i les Planes, Barcelona"
05-11-2018,1ª,0,https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/cd/4c/65/582946012.jpg,"[{'url': 'https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/cd/4c/65/582946012.jpg', 'path': 'full/87e50f89307b715559368f854fcfc1c3945a7107.jpg', 'checksum': '37b9a5a44f8e1b4a6eb1411b598ad643'}]",https://www.idealista.com/inmueble/81716480/,200,0,990000,4,"Piso en Sant Gervasi - Galvany, Barcelona"
05-11-2018,3ª,1,https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/17/7b/19/573271769.jpg,"[{'url': 'https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/17/7b/19/573271769.jpg', 'path': 'full/02eaa6bd3682f2afae856c525a4593968349f253.jpg', 'checksum': 'f2678b2895400a8967033564693a1ec9'}]",https://www.idealista.com/inmueble/81256193/,274,0,1495000,5,"Piso en Les Tres Torres, Barcelona"
05-11-2018,2ª,0,https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/bb/17/37/572488525.jpg,"[{'url': 'https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/bb/17/37/572488525.jpg', 'path': 'full/3524b42883ce5af5a3a0d6542a379cb4399938a5.jpg', 'checksum': '444ef42d242941cec78727eb6e7b2482'}]",https://www.idealista.com/inmueble/81217976/,171,0,1190000,4,"Piso en La Dreta de l'Eixample, Barcelona"
05-11-2018,2ª,0,https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/91/a2/6f/600540360.jpg,"[{'url': 'https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/91/a2/6f/600540360.jpg', 'path': 'full/9d6a5920d0d86251375788aa7967969b422677fa.jpg', 'checksum': 'd647d43b5a054374d7c6b2cd83a8e4df'}]",https://www.idealista.com/inmueble/81215172/,75,0,272000,3,"Piso en El Poblenou, Barcelona"
05-11-2018,6ª,1,https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/68/9e/87/572027268.jpg,"[{'url': 'https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/68/9e/87/572027268.jpg', 'path': 'full/8bbad4699e52cfcc3d2d793b11a5ee5c846b0356.jpg', 'checksum': '364c3ca64e58d123a94b95e3ff2ce83e'}]",https://www.idealista.com/inmueble/81195775/,320,0,1450000,5,"Piso en Sant Gervasi - Galvany, Barcelona"
05-11-2018,6ª,0,https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/dc/e4/76/282777916.jpg,"[{'url': 'https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/dc/e4/76/282777916.jpg', 'path': 'full/039f4b209335ca9ac4e8b5f6f50bb2b7557cc9eb.jpg', 'checksum': '7dbc46eb4ca123ba33e40295fd31bb13'}]",https://www.idealista.com/inmueble/40518253/,250,0,1550000,6,"Ático en Sant Gervasi - La Bonanova, Barcelona"
05-11-2018,4ª,0,https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/8f/62/74/279809473.jpg,"[{'url': 'https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/8f/62/74/279809473.jpg', 'path': 'full/9c4788b582bf5f20b783bb1739391124e1420a81.jpg', 'checksum': '549066039c16324bda75d7e26e20de44'}]",https://www.idealista.com/inmueble/40410674/,78,0,345000,2,"Piso en El Poble Sec - Parc de Montjuïc, Barcelona"
05-11-2018,4ª,0,https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/1b/64/31/268398041.jpg,"[{'url': 'https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/1b/64/31/268398041.jpg', 'path': 'full/89b223e0461e923c9bea503716ed1416d9e4ed50.jpg', 'checksum': '3d7d406b843a1bdf883918f1719d6841'}]",https://www.idealista.com/inmueble/39875210/,67,0,450000,3,"Ático en El Raval, Barcelona"
05-11-2018,9ª,0,https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/ff/ef/e7/575751549.jpg,"[{'url': 'https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/ff/ef/e7/575751549.jpg', 'path': 'full/f3203ff46dd3e59282fe4851e84b9ae6ed4c71e2.jpg', 'checksum': '971c39fc8a15d9ef02ac981d07596361'}]",https://www.idealista.com/inmueble/81377795/,107,0,352100,3,"Piso en La Verneda i la Pau, Barcelona"
05-11-2018,5ª,0,https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/dd/06/d6/596464217.jpg,"[{'url': 'https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/dd/06/d6/596464217.jpg', 'path': 'full/4f7efedb511a6fe2bb8145c31032ee85911fd905.jpg', 'checksum': 'c88a58bc5984467a82dea9d3c16d45b3'}]",https://www.idealista.com/inmueble/82356830/,186,0,1320000,2,"Piso en avenida Diagonal, Barcelona, Les Corts, Barcelona"
05-11-2018,,0,https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/46/aa/61/593607786.jpg,"[{'url': 'https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/46/aa/61/593607786.jpg', 'path': 'full/8665dfdc60660ffcd816eca62cbb4bd15952374f.jpg', 'checksum': '44b55079645198a8ddbdd27ca2daba42'}]",https://www.idealista.com/inmueble/82216818/,114,0,475000,4,"Piso en avenida de Josep Tarradellas, La Nova Esquerra de l'Eixample, Barcelona"
05-11-2018,5ª,0,https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/5e/5a/ef/593101888.jpg,"[{'url': 'https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/5e/5a/ef/593101888.jpg', 'path': 'full/7c0f9617ff7649c5a1a926b7e7339bf2838864c4.jpg', 'checksum': '6990dd7622b2380c62f8c7e2e0381a7a'}]",https://www.idealista.com/inmueble/82186384/,53,0,255000,2,"Piso en calle Lope De Vega, Barcelona, El Poblenou, Barcelona"
05-11-2018,,0,https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/c9/ca/e1/588000805.jpg,"[{'url': 'https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/c9/ca/e1/588000805.jpg', 'path': 'full/84d8ddd5eb2e99fbe3bbdc208bc7712a14dd98b6.jpg', 'checksum': '6308dcca78aaa2857b36662f7787f4ff'}]",https://www.idealista.com/inmueble/81933533/,78,0,450000,3,"Piso en Sarrià, Barcelona"
05-11-2018,5ª,0,https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/99/82/0e/587610519.jpg,"[{'url': 'https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/99/82/0e/587610519.jpg', 'path': 'full/e5f87eb6986078bd678baa483ebd1888ec946151.jpg', 'checksum': '5c36e80f1909ef4ca2e569907bca1d6f'}]",https://www.idealista.com/inmueble/81916030/,132,0,1350000,2,"Piso en paseo de Gracia, Barcelona, La Dreta de l'Eixample, Barcelona"
05-11-2018,1ª,0,https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/8f/9e/26/582979260.jpg,"[{'url': 'https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/8f/9e/26/582979260.jpg', 'path': 'full/20b5998ed57c78ef75ac86651395ac9874600d1e.jpg', 'checksum': '8317c4f763c1c13ad35981590660e456'}]",https://www.idealista.com/inmueble/81717932/,190,0,1300000,4,"Piso en Catalunya, La Dreta de l'Eixample, Barcelona"
05-11-2018,,0,https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/59/96/49/582194938.jpg,"[{'url': 'https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/59/96/49/582194938.jpg', 'path': 'full/64fcfab3505f971102caf47e1e44c969cd22b774.jpg', 'checksum': '7627d445da9c2787c480ed063b97224a'}]",https://www.idealista.com/inmueble/81679663/,164,0,849000,4,"Piso en Sant Pere - Santa Caterina i la Ribera, Barcelona"
05-11-2018,2ª,0,https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/4f/d4/ca/602155678.jpg,"[{'url': 'https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/4f/d4/ca/602155678.jpg', 'path': 'full/f9e4586e3d7a90dce0b7faa67b3c4044a8373f37.jpg', 'checksum': 'ffd39198a4b0674118cbab2d8c4919f8'}]",https://www.idealista.com/inmueble/40476936/,90,0,190000,4,"Piso en El Carmel, Barcelona"
05-11-2018,2ª,1,https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/cc/30/16/271634568.jpg,"[{'url': 'https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/cc/30/16/271634568.jpg', 'path': 'full/7c6167cb7b571e7302f6e5c28d525107b4ba2cd9.jpg', 'checksum': '7404c447c5a325503865283805ca3494'}]",https://www.idealista.com/inmueble/40005201/,165,0,870000,4,"Piso en Sant Gervasi - La Bonanova, Barcelona"
05-11-2018,1ª,0,https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/e9/80/86/606191196.jpg,"[{'url': 'https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/e9/80/86/606191196.jpg', 'path': 'full/dad6393cdf2c3898851baccc03ca907cdb079692.jpg', 'checksum': 'f6d9119da8c269c312fe18a1c31f8dfb'}]",https://www.idealista.com/inmueble/82842502/,86,0,340000,1,"Piso en Les Corts, Barcelona"
05-11-2018,5ª,0,https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/17/1d/5d/601317005.jpg,"[{'url': 'https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/17/1d/5d/601317005.jpg', 'path': 'full/e6131829715ce8ef887a8a533836c2f93548d922.jpg', 'checksum': 'da9b18d84d25445764fbad2af72a0f59'}]",https://www.idealista.com/inmueble/82614484/,74,0,441000,2,"Ático en calle de Aragón, Barcelona, La Nova Esquerra de l'Eixample, Barcelona"
05-11-2018,3ª,0,https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/c0/12/ed/285164507.jpg,"[{'url': 'https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/c0/12/ed/285164507.jpg', 'path': 'full/9a87126247c31f539691e769cc95db6696b14579.jpg', 'checksum': '4092b83033170c593d501a75c973004f'}]",https://www.idealista.com/inmueble/40562569/,80,0,258000,3,"Piso en rambla Nou de la, El Poble Sec - Parc de Montjuïc, Barcelona"
05-11-2018,5ª,0,https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/6c/93/0c/590118511.jpg,"[{'url': 'https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/6c/93/0c/590118511.jpg', 'path': 'full/94a21347e5998d3bfaea1c546af65441e2419e33.jpg', 'checksum': 'ba07f1d66286a60ef03e9ddf85b31bea'}]",https://www.idealista.com/inmueble/82036678/,86,0,250000,3,"Piso en La Marina del Port, Barcelona"
05-11-2018,2ª,1,https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/11/47/14/582726215.jpg,"[{'url': 'https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/11/47/14/582726215.jpg', 'path': 'full/111c98240dc66cf78786c4a666f4039dc45787ad.jpg', 'checksum': 'd3acaa5ce43f3d16cc88a5eed62031ee'}]",https://www.idealista.com/inmueble/81705973/,137,0,735000,5,"Piso en Santjoanistas, El Putxet i el Farró, Barcelona"
05-11-2018,1ª,0,https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/01/51/28/576158288.jpg,"[{'url': 'https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/01/51/28/576158288.jpg', 'path': 'full/e3010b136b88ed9c1831c115dfa4ace8dc9424c0.jpg', 'checksum': '85044402908320c49f440edbaeae8a91'}]",https://www.idealista.com/inmueble/39831163/,83,0,535000,1,"Piso en calle de girona, La Dreta de l'Eixample, Barcelona"
05-11-2018,2ª,1,https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/98/6c/a0/257624085.jpg,"[{'url': 'https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/98/6c/a0/257624085.jpg', 'path': 'full/40e7891435ef18e3b1ce0d8dd6d34fe5bf07bb29.jpg', 'checksum': '9532286c3ce16ceed91535ccaac95eb9'}]",https://www.idealista.com/inmueble/39312324/,95,0,380000,3,"Piso en calle Trinxant, 94, El Camp de l'Arpa del Clot, Barcelona"
05-11-2018,4ª,0,https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/c0/72/c5/600160771.jpg,"[{'url': 'https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/c0/72/c5/600160771.jpg', 'path': 'full/b409e75f7a5fdc9c1c95b35d5d6f267bfc54baed.jpg', 'checksum': 'fb23be4812e328d878241db35490fc33'}]",https://www.idealista.com/inmueble/82556732/,187,0,1150000,4,"Piso en L'Antiga Esquerra de l'Eixample, Barcelona"
05-11-2018,4ª,0,https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/c4/9b/74/603449980.jpg,"[{'url': 'https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/c4/9b/74/603449980.jpg', 'path': 'full/e69079a05f8e748094d081dc04ab7d6874d60137.jpg', 'checksum': '99a1744be50a8e1375e81b55b05589dd'}]",https://www.idealista.com/inmueble/82427328/,90,0,625000,3,"Piso en Rosselló, La Dreta de l'Eixample, Barcelona"
05-11-2018,1ª,0,https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/36/d7/7e/597338251.jpg,"[{'url': 'https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/36/d7/7e/597338251.jpg', 'path': 'full/3ca2de8abbe53f00ce93e22350207383b74376c3.jpg', 'checksum': '64d43e829f0e84bb86fc4f4c1ee17fa9'}]",https://www.idealista.com/inmueble/82398331/,123,0,710000,4,"Piso en L'Antiga Esquerra de l'Eixample, Barcelona"
05-11-2018,5ª,0,https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/51/a9/aa/589810357.jpg,"[{'url': 'https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/51/a9/aa/589810357.jpg', 'path': 'full/2f5cd72c35b97c19ad329c2454860fe8a99307b3.jpg', 'checksum': '9a6091f8d94cabc0771e69f038f6c630'}]",https://www.idealista.com/inmueble/82022255/,99,0,371200,4,"Piso en El Camp de l'Arpa del Clot, Barcelona"
05-11-2018,2ª,0,https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/4b/4d/80/579426415.jpg,"[{'url': 'https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/4b/4d/80/579426415.jpg', 'path': 'full/8d89fdc5cbe8ac890ff519bbbed8175420fe6cca.jpg', 'checksum': 'e08e8b7e42aca12eac0e4e710e0ff5dd'}]",https://www.idealista.com/inmueble/81570735/,61,0,150000,3,"Piso en La Teixonera, Barcelona"
05-11-2018,1ª,0,https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/01/12/a6/599408984.jpg,"[{'url': 'https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/01/12/a6/599408984.jpg', 'path': 'full/ddeea39b77d2bdc636c70b58d83a5035365fdbf4.jpg', 'checksum': '2ebf2ca91745157c98d27dffbc2df1d6'}]",https://www.idealista.com/inmueble/81305426/,77,0,380000,2,"Piso en El Poble Sec - Parc de Montjuïc, Barcelona"
05-11-2018,1ª,0,https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/6d/ee/f5/277352166.jpg,"[{'url': 'https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/6d/ee/f5/277352166.jpg', 'path': 'full/8d2a1010dd9cc0a6f20ec10955eee76f270fe518.jpg', 'checksum': '56160df856dd8e9c20a9fb19885217d1'}]",https://www.idealista.com/inmueble/40289191/,40,0,162000,1,"Piso en El Gòtic, Barcelona"
05-11-2018,6ª,1,https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/31/e5/31/182622388.jpg,"[{'url': 'https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/31/e5/31/182622388.jpg', 'path': 'full/246d69319dd7348be5a6bfa799d681325db37bb4.jpg', 'checksum': 'a7bfab482040871a7ef15a69193e5b48'}]",https://www.idealista.com/inmueble/35534095/,55,0,450000,1,"Piso en Pedralbes, Barcelona"
05-11-2018,1ª,0,https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/10/48/e6/602156515.jpg,"[{'url': 'https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/10/48/e6/602156515.jpg', 'path': 'full/f81fd207d2133258a056187d1662d3495e8be7dd.jpg', 'checksum': '28c0e750b914a890900471b72adb3e91'}]",https://www.idealista.com/inmueble/37091346/,70,0,330000,2,"Piso en La Sagrada Família, Barcelona"
05-11-2018,1ª,0,https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/2d/74/db/605869615.jpg,"[{'url': 'https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/2d/74/db/605869615.jpg', 'path': 'full/689f061e9c94137ed036a76ae862a37d20db18b4.jpg', 'checksum': 'd2942fcd5f144af3c0a2124bcf497365'}]",https://www.idealista.com/inmueble/82829186/,142,0,1100000,3,"Piso en El Gòtic, Barcelona"
05-11-2018,8ª,0,https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/83/cd/f2/593417894.jpg,"[{'url': 'https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/83/cd/f2/593417894.jpg', 'path': 'full/7181c5ac4fbd0cbea058aef6adb2af850703e3b0.jpg', 'checksum': 'e66114101e6360875c41243305ae2003'}]",https://www.idealista.com/inmueble/81841116/,110,0,538800,3,"Piso en plaza Francesc Macià, L'Antiga Esquerra de l'Eixample, Barcelona"
05-11-2018,2ª,0,https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/71/df/1d/578380773.jpg,"[{'url': 'https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/71/df/1d/578380773.jpg', 'path': 'full/d4601747892825d05279f03d4a18d7b056a394b4.jpg', 'checksum': '4d6bc64c7b8429497fa631f5b5df8ceb'}]",https://www.idealista.com/inmueble/81518263/,160,0,850000,4,"Piso en paseo Manuel Girona, Pedralbes, Barcelona"
05-11-2018,Entreplanta,0,https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/12/bd/e3/606024003.jpg,"[{'url': 'https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/12/bd/e3/606024003.jpg', 'path': 'full/9305438640fbc4a561e906a663d3227e6810d250.jpg', 'checksum': 'e98d66e0238c353a48a9534528ae2d01'}]",https://www.idealista.com/inmueble/82834157/,110,0,850000,3,"Piso en Sant Gervasi - Galvany, Barcelona"
05-11-2018,1ª,1,https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/ac/3e/0e/597037624.jpg,"[{'url': 'https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/ac/3e/0e/597037624.jpg', 'path': 'full/f2644b18a0b631009c7eee8f4d565e9ad74d483a.jpg', 'checksum': 'e8bd9c32538495526a644521a564fc6f'}]",https://www.idealista.com/inmueble/35273997/,286,0,1550000,5,"Piso en Sant Gervasi - Galvany, Barcelona"
05-11-2018,1ª,0,https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/b0/fb/76/586659283.jpg,"[{'url': 'https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/b0/fb/76/586659283.jpg', 'path': 'full/7a5f6d1f14ebb1e9102489247d06448ca6a61ca0.jpg', 'checksum': '3d4f942d564e358ae207e526f8ed2f00'}]",https://www.idealista.com/inmueble/81871848/,84,0,268249,4,"Piso en calle de Sostres, Barcelona, 25, Vallcarca i els Penitents, Barcelona"
05-11-2018,,0,https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/a5/36/43/588754212.jpg,"[{'url': 'https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/a5/36/43/588754212.jpg', 'path': 'full/355d6fe9cf830de71036eb4689ad9c9aae330adb.jpg', 'checksum': '184bd43002c0b99212aca8502888d3c3'}]",https://www.idealista.com/inmueble/81970258/,47,0,170500,1,"Piso en El Raval, Barcelona"
05-11-2018,1ª,0,https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/ce/f2/7d/587568807.jpg,"[{'url': 'https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/ce/f2/7d/587568807.jpg', 'path': 'full/aca5995878335e44d77b5859045c84fc5535f818.jpg', 'checksum': '7b5df5c0ea9a10ae363c0b898628a63c'}]",https://www.idealista.com/inmueble/81914023/,100,0,550000,2,"Piso en La Nova Esquerra de l'Eixample, Barcelona"
05-11-2018,,1,https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/4c/b4/8c/582923402.jpg,"[{'url': 'https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/4c/b4/8c/582923402.jpg', 'path': 'full/f1b8087f8230ad5ef6c29add0efd1ffb05ff849b.jpg', 'checksum': '99fd8ee29e49d249239b9645cf26a8d6'}]",https://www.idealista.com/inmueble/81715276/,500,0,2100000,6,"Casa o chalet independiente en Sarrià, Barcelona"
05-11-2018,3ª,0,https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/14/fd/a5/579285870.jpg,"[{'url': 'https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/14/fd/a5/579285870.jpg', 'path': 'full/50c923d7747a54cb65f7caa6e8da980a87a14801.jpg', 'checksum': '0f431cf2d6be287ebbbed3a3e727f530'}]",https://www.idealista.com/inmueble/81563120/,40,0,240000,1,"Piso en La Maternitat i Sant Ramon, Barcelona"
05-11-2018,1ª,0,https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/a9/18/14/574049887.jpg,"[{'url': 'https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/a9/18/14/574049887.jpg', 'path': 'full/4e2ba8bea23a641ce991b232deaf03267edcb799.jpg', 'checksum': '0a5a7fbeab3f3c5c65489ad74713a62e'}]",https://www.idealista.com/inmueble/81292938/,210,0,1290000,5,"Piso en Sant Gervasi - Galvany, Barcelona"
